"[ ""'"", ""''"", ""Jet"", ""Propulsion"", ""Laboratory"", ""''"", ""'"" ]";[0,0,3,4,4,0,0]
"[ ""Powstał"", ""do"", ""niego"", ""klip"", "","", ""a"", ""także"", ""remiks"", ""z"", ""Noreagą"", ""i"", ""Big"", ""Punem"", ""."" ]";[0,0,0,0,0,0,0,0,0,3,0,1,2,0]
"[ ""Był"", ""ostatnim"", ""panem"", ""na"", ""Dzikowie"", ""."" ]";[0,0,0,0,5,0]
"[ ""Pieczyngów"", "","", ""także"", ""łaknących"", ""łupów"", ""z"", ""Kijowa"", "")"", ""."" ]";[5,0,0,0,0,0,5,0,0]
"[ ""1976-82"", ""–"", ""FC"", ""Sochaux"" ]";[0,0,3,4]
"[ ""Prawdopodobnie"", ""najstarszym"", ""z"", ""nich"", ""był"", ""poemat"", ""("", ""''Peri"", ""physeos"", ""''"", "","", ""''O"", ""naturze"", ""''"", "")"", ""Anaksymandra"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]
"[ ""Sławę"", ""w"", ""Serbii"", ""przyniosła"", ""jej"", ""piosenka"", ""''Дачо"", ""волим"", ""те"", ""''"", "","", ""od"", ""której"", ""zaczęła"", ""karierę"", ""solową"", ""."" ]";[0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""we"", ""Frankfurcie"", ""nad"", ""Menem"", ""."" ]";[0,5,6,6,0]
"[ ""Ralph"", ""Bellamy"", "","", ""aktor"" ]";[1,2,0,0]
"[ ""Leży"", ""na"", ""południowo-zachodnim"", ""krańcu"", ""Nowej"", ""Fundlandii"", ""."" ]";[0,0,0,0,5,6,0]
"[ ""Gracz"", ""wybiera"", "","", ""po"", ""której"", ""stronie"", ""zamierza"", ""walczyć"", ""("", ""alianci"", ""lub"", ""Japończycy"", "")"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""Witold"", ""Pyrkosz"", ""–"", ""'"", ""''"", ""Szeryf"", ""Sam"", ""''"", ""'"" ]";[1,2,0,0,0,1,2,0,0]
"[ ""Gützkow"", "","", ""Meklemburgia-Pomorze"", ""Przednie"" ]";[5,0,5,6]
"[ ""'"", ""''"", ""Wodzisław"", ""Śląski"", ""''"", ""'"" ]";[0,0,5,6,0,0]
"[ ""National"", ""Academy"", ""of"", ""Sciences"", ""("", ""NAS"", "")"" ]";[3,4,4,4,0,3,0]
"[ ""Las"", ""Maquinas"", ""de"", ""la"", ""Muerte"", ""''"" ]";[5,6,6,6,6,0]
"[ ""'"", ""''"", ""Yamaha"", ""''"", ""'"" ]";[0,0,3,0,0]
"[ ""Busko-Zdrój"", "","", ""Chmielnik"", "","", ""Czarnocin"", "","", ""Działoszyce"", "","", ""Imielno"", "","", ""Kije"", "","", ""Michałów"", "","", ""Wiślica"", "","", ""Złota"" ]";[5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5]
"[ ""Wiera"", ""Bazarowa"", ""/"", ""Jurij"", ""Łarionow"" ]";[1,2,0,1,2]
"[ ""HK"", ""Szachcior"", ""Soligorsk"", ""("", ""2009-2011"", "")"" ]";[3,4,4,0,0,0]
"[ ""Zwycięzcą"", ""wyścigu"", ""został"", ""Brytyjczyk"", ""Bradley"", ""Wiggins"", ""."" ]";[0,0,0,0,1,2,0]
"[ ""Przeciwnik"", ""poezji"", ""uprawianej"", ""przez"", ""Wisławę"", ""Szymborską"", ""."" ]";[0,0,0,0,1,2,0]
"[ ""Współpracował"", ""z"", ""Komitetem"", ""Wyzwolenia"", ""Narodów"", ""Rosji"", ""("", ""KONR"", "")"", ""."" ]";[0,0,3,4,4,4,0,3,0,0]
"[ ""'"", ""''"", ""Justine"", ""Henin"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Członek"", ""kadry"", ""na"", ""Mistrzostwa"", ""Świata"", ""1934"", ""("", ""nie"", ""zagrał"", ""w"", ""żadnym"", ""meczu"", "")"", ""i"", ""1938"", ""."" ]";[0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0]
"[ ""Jan"", ""Strelau"", "","", ""''Psychologia"", ""."" ]";[1,2,0,0,0]
"[ ""Ponadto"", ""Zespół"", ""Szkół"", ""Gastronomicznych"", ""nawiązał"", ""w"", ""ostatnich"", ""latach"", ""współpracę"", ""z"", ""podobnymi"", ""placówkami"", ""w"", ""Niemczech"", ""("", ""Stadthagen"", "","", ""Halle"", "","", ""Nünchritz"", "")"", "","", ""Holandii"", ""("", ""Breda"", "")"", ""i"", ""Czechach"", ""("", ""Jesionik"", "")"", ""."" ]";[0,3,4,4,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,0,5,0,5,0,0,5,0,5,0,0]
"[ ""Rodzina"", ""Radia"", ""Maryja"", "";"" ]";[0,3,4,0]
"[ ""PATRZ"", ""Cannondale"", ""Pro"", ""Cycling"", ""Team"" ]";[0,3,4,4,4]
"[ ""Ziem"", ""Odzyskanych"", ""("", ""tzw"", ""."" ]";[5,6,0,0,0]
"[ ""Austra"", ""Skujytė"", ""-"", ""15."", ""miejsce"" ]";[1,2,0,0,0]
"[ ""Yuri"", ""Amano"", ""jako"", ""Beruche"" ]";[1,2,0,1]
"[ ""Mieszka"", ""w"", ""Londynie"", ""i"", ""Zollikonie"", ""("", ""Szwajcaria"", "")"", ""."" ]";[0,0,5,0,5,0,5,0,0]
"[ ""PATRZ"", ""("", ""20272"", "")"", ""Duyha"" ]";[0,0,0,0,3]
"[ ""Rochester"", ""Jr."", ""Americans"", ""("", ""1999-2000"", "")"" ]";[3,4,4,0,0,0]
"[ ""W"", ""swoim"", ""debiutanckim"", ""sezonie"", ""w"", ""Washington"", ""Wizards"", ""zaliczył"", ""75"", ""występów"", "","", ""podczas"", ""których"", ""jego"", ""średnia"", ""na"", ""mecz"", ""wynosiła"", ""5,9"", ""punktów"", "","", ""2,8"", ""asysty"", ""oraz"", ""18,6"", ""minut"", ""."" ]";[0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""Estádio"", ""Severiano"", ""Gomes"", ""Filho"" ]";[3,4,4,4]
"[ ""Po"", ""trzyletnich"", ""studiach"", ""udał"", ""się"", "","", ""w"", ""celu"", ""dalszego"", ""kształcenia"", "","", ""w"", ""podróż"", ""na"", ""południe"", ""Niemiec"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0]
"[ ""Koncert"", ""kończą"", ""największe"", ""przeboje"", ""artystki"", ""``"", ""From"", ""Sarah"", ""with"", ""Love"", ""''"", ""oraz"", ""``"", ""One"", ""Nite"", ""Stand"", ""''"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""Potwierdziła"", ""to"", ""także"", ""św."", ""Jadwiga"", ""Królowa"", ""i"", ""następni"", ""panujący"", ""."" ]";[0,0,0,0,1,2,0,0,0,0]
"[ ""do"", ""zwycięzcy"", ""Andreasa"", ""Koflera"", ""."" ]";[0,0,1,2,0]
"[ ""Zamieniła"", ""Paryż"", ""na"", ""Boston"", ""i"", ""zaczęła"", ""uczęszczać"", ""do"", ""Emerson"", ""College"", "","", ""jednak"", ""zrezygnowała"", ""z"", ""niego"", ""przed"", ""ukończeniem"", ""nauki"", "","", ""by"", ""zacząć"", ""swoją"", ""karierę"", ""aktorską"", ""."" ]";[0,5,0,5,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""==="", ""Genewa"", ""LSGG"", ""("", ""''Rega"", ""''"", ""15"", "")"", ""==="" ]";[0,5,0,0,0,0,0,0,0]
"[ ""Apoel]]"", ""Nikozja"", ""'"", ""''"", ""0:1"", ""i"", ""1:2"", ""''"", ""'"" ]";[0,5,0,0,0,0,0,0,0]
"[ ""Abdullah"", ""Jumaan"", ""Al-Dosari"" ]";[1,2,2]
"[ ""Jest"", ""to"", ""najlepiej"", ""sprzedający"", ""się"", ""album"", ""w"", ""historii"", ""Wielkiej"", ""Brytanii"", ""("", ""ponad"", ""6"", ""milionów"", ""egzemplarzy"", "")"", ""."" ]";[0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0]
"[ ""Kilka"", ""koncertów"", ""zostało"", ""nagrane"", ""przez"", ""załogę"", ""zespołu"", "","", ""a"", ""występ"", ""w"", ""Leeds"", ""był"", ""pokazywany"", ""w"", ""BBC"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0]
"[ ""Kwaterę"", ""wizytował"", ""Adolf"", ""Hitler"", ""."" ]";[0,0,1,2,0]
"[ ""Mecze"", ""odbywały"", ""się"", ""na"", ""Stadionie"", ""Miejskim"", ""."" ]";[0,0,0,0,3,4,0]
"[ ""Jego"", ""następcą"", ""był"", ""Jaszowarman"", ""I"", ""."" ]";[0,0,0,1,2,0]
"[ ""TAM"", ""Hornstein"", ""("", ""Austria"", "")"" ]";[0,5,0,5,0]
"[ ""PATRZ"", ""("", ""17211"", "")"", ""Brianfisher"" ]";[0,0,0,0,3]
"[ ""Następnie"", ""występował"", ""w"", ""Santiago"", ""Morning"", ""i"", ""Everton"", ""Viña"", ""del"", ""Mar"", ""."" ]";[0,0,0,5,6,0,5,6,6,6,0]
"[ ""Aby"", ""objąć"", ""władzę"", ""udał"", ""się"", ""do"", ""Heidelbergu"", "","", ""co"", ""stanowił"", ""dla"", ""niego"", ""duży"", ""wysiłek"", ""ze"", ""względu"", ""na"", ""jego"", ""tuszę"", ""("", ""około"", ""200"", ""kg"", "")"", ""."" ]";[0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""Allison"", ""Janney"", ""-"", ""Prezydencki"", ""poker"", ""''"" ]";[1,2,0,0,0,0]
"[ ""W"", ""latach"", ""1907-1910"", ""był"", ""zawodnikiem"", ""IFK"", ""Göteborg"", ""."" ]";[0,0,0,0,0,3,4,0]
"[ ""PATRZ"", ""Rabka-Zdrój"", ""("", ""gmina"", "")"" ]";[0,5,0,0,0]
"[ ""Reprezentacja"", ""Walii"", ""w"", ""koszykówce"", ""mężczyzn1"" ]";[0,5,0,0,0]
"[ ""'"", ""''"", ""Stade"", ""Chapou"", ""''"", ""'"", "","", ""Tuluza"" ]";[0,0,3,4,0,0,0,5]
"[ ""Nankiera"", ""8"", ""we"", ""Wrocławiu"", "","", ""przy"", ""wylocie"", ""ul"", ""."" ]";[0,0,0,5,0,0,0,0,0]
"[ ""Klub"", ""Phoenix"", ""Suns"", ""zastrzegł"", ""należący"", ""do"", ""niego"", ""w"", ""numer"", ""44"" ]";[0,3,4,0,0,0,0,0,0,0]
"[ ""Ten"", ""mecz"", ""zakończył"", ""się"", ""wygrana"", ""jego"", ""zespołu"", ""2:1"", ""po"", ""zwycięskiej"", ""bramce"", ""Antonia"", ""Cassano"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,1,2,0]
"[ ""Metrum"", ""parzyste"", ""2"", ""/"", ""4"", ""."" ]";[0,0,0,0,0,0]
"[ ""Politechnika"", ""Gdańska"", "","", ""'"", ""''"", ""PG"", ""''"", ""'"" ]";[3,4,0,0,0,3,0,0]
"[ ""Mali"", ""–"", ""1000"", ""km"" ]";[5,0,0,0]
"[ ""1712–1715"", ""–"", ""James"", ""Butler"", "","", ""2."", ""książę"", ""Ormonde"" ]";[0,0,1,2,0,0,0,0]
"[ ""Włoszech"", "","", ""Niemczech"", ""w"", ""tym"", ""Polski"", ""."" ]";[5,0,5,0,0,5,0]
"[ ""Został"", ""pochowany"", ""w"", ""Mgarskim"", ""Monasterze"", ""Przemienienia"", ""Pańskiego"", ""w"", ""okolicach"", ""Łubni"", ""."" ]";[0,0,0,3,4,4,4,0,0,5,0]
"[ ""Jego"", ""siedzibą"", ""było"", ""miasto"", ""Zbaraż"", ""."" ]";[0,0,0,0,5,0]
"[ ""Traktor"", ""Czelabińsk"", ""("", ""1971-1981"", "")"" ]";[3,4,0,0,0]
"[ ""Jan"", ""Banaś"", ""2"", "","", ""Jan"", ""Domarski"", ""2"", "","", ""Kazimierz"", ""Deyna"", "","", ""Henryk"", ""Kasperczak"" ]";[1,2,2,0,1,2,2,0,1,2,0,1,2]
"[ ""'"", ""''"", ""Barry"", ""Hawkins"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""'"", ""''"", ""Katowice"", ""''"", ""'"", ""''"" ]";[0,0,5,0,0]
"[ ""Feliks"", ""Gross"", "","", ""red"", ""."" ]";[1,2,0,0,0]
"[ ""V8"", ""4,9"", ""l"", ""("", ""4942"", ""cm³"", "")"", "","", ""2"", ""zawory"", ""na"", ""cylinder"", "","", ""OHV"" ]";[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""PATRZ"", ""Aleksiej"", ""Iwanow"", ""("", ""piłkarz"", ""ur."", ""1981"", "")"" ]";[0,1,2,0,0,0,0,0]
"[ ""Spotkanie"", ""o"", ""tytuł"", ""w"", ""pierwszym"", ""finale"", ""przegrał"", ""z"", ""Horacem"", ""Rice'em"", "","", ""a"", ""w"", ""drugim"", ""z"", ""Erniem"", ""Parkerem"", ""."" ]";[0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0]
"[ ""==="", ""Reprezentacja"", ""Kraju"", ""Basków"", ""''"", ""("", ""Euskadi"", "")"", ""''"", ""==="" ]";[0,3,4,4,0,0,5,0,0,0]
"[ ""'"", ""''"", ""Lleida-Pirineus"", ""''"", ""'"" ]";[0,0,3,0,0]
"[ ""Come"", ""on"", ""Over"", ""Baby"", ""("", ""All"", ""I"", ""Want"", ""Is"", ""You"", "")"", ""”"" ]";[0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""Jesse"", ""Alto"", ""'"", ""''"", ""A♠"", ""J♦"", ""''"", ""'"" ]";[1,2,0,0,0,0,0,0]
"[ ""Brał"", ""udział"", ""w"", ""pracach"", ""kongresu"", ""wiedeńskiego"", ""."" ]";[0,0,0,0,3,4,0]
"[ ""Kalmar"", ""("", ""Szwecja"", "")"" ]";[5,0,5,0]
"[ ""Zespół"", ""wspina"", ""się"", ""na"", ""szczyt"", ""Wildspitze"", "","", ""gdy"", ""nagle"", ""wokalista"", ""zespołu"", "","", ""Till"", "","", ""spada"", ""i"", ""zostaje"", ""poważnie"", ""ranny"", ""."" ]";[0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0]
"[ ""Andrea"", ""Petković"", ""("", ""11"", "")"" ]";[1,2,0,0,0]
"[ ""Jerzego"", ""Potockiego"", "","", ""by"", ""w"", ""sali"", ""recepcyjnej"", ""ambasady"", ""malować"", ""obraz"", ""„Sobieski"", ""pod"", ""Wiedniem”"", ""."" ]";[1,2,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""PATRZ"", ""Redondo"", ""Beach"", ""("", ""hrabstwo"", ""Los"", ""Angeles"", "")"" ]";[0,5,6,0,0,5,6,0]
"[ ""Peitz"", ""("", ""Picnjo"", "")"", "","" ]";[5,0,5,0,0]
"[ ""Pierwsze"", ""lata"", ""jego"", ""urzędowania"", ""przebiegały"", ""pod"", ""znakiem"", ""eskalacji"", ""napięcia"", ""pomiędzy"", ""Wielką"", ""Brytanią"", ""i"", ""Stanami"", ""Zjednoczonymi"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,5,6,0,5,6,0]
"[ ""Ringland"", ""("", ""Norfolk"", "")"" ]";[5,0,5,0]
"[ ""Kelly"", ""Clarkson"", "","", ""Cobra"", ""Starship"", "","", ""Michel"", ""Teló"", "","", ""Paris"", ""Hilton"" ]";[1,2,0,3,4,0,1,2,0,1,2]
"[ ""'"", ""''"", ""AZS"", ""PSW"", ""Biała"", ""Podlaska"", ""''"", ""'"" ]";[0,0,3,4,4,4,0,0]
"[ ""Kościoła"", ""Polskokatolickiego"", ""w"", ""RP"" ]";[3,4,4,4]
"[ ""Grubodziób"", ""białoskrzydły"", ""("", ""''Hesperiphona"", ""vespertina"", ""''"", "")"" ]";[0,0,0,0,0,0,0]
"[ ""Członek"", ""honorowy"", ""Polskiej"", ""Akademii"", ""Umiejętności"" ]";[0,0,3,4,4]
"[ ""'"", ""''"", ""Rajeev"", ""Ram"", ""Nenad"", ""Zimonjić"" ]";[0,0,1,2,1,2]
"[ ""W"", ""następnej"", ""walce"", ""również"", ""zszedł"", ""z"", ""ringu"", ""jako"", ""zwycięzca"", "","", ""ponieważ"", ""wygrał"", ""z"", ""Władimirem"", ""Kolewem"", ""z"", ""Bułgarii"", ""("", ""4-1"", "")"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,0]
"[ ""Następnie"", ""udał"", ""się"", ""do"", ""Konstantynopola"", "","", ""gdzie"", ""kontynuował"", ""edukację"", ""."" ]";[0,0,0,0,5,0,0,0,0,0]
"[ ""Billie"", ""Jean"", ""King"", ""("", ""7"", ""/"", ""11"", "")"", ""Owen"", ""Davidson"", ""("", ""8"", ""/"", ""11"", "")"" ]";[1,2,2,0,0,0,0,0,1,2,0,0,0,0,0]
"[ ""Gmina"", ""Union"", ""("", ""hrabstwo"", ""Delaware"", "","", ""Iowa"", "")"" ]";[5,6,0,5,6,0,5,0]
"[ ""Lloyd"", ""Bentsen"", ""("", ""Teksas"", "","", ""Partia"", ""Demokratyczna"", "")"", ""-"", ""1"", ""głos"", ""elektorski"" ]";[1,2,0,5,0,3,4,0,0,0,0,0]
"[ ""Zajmuje"", ""w"", ""granicach"", ""Polski"", ""obszar"", ""o"", ""powierzchni"", ""ok."", ""3"", ""tys"", ""."" ]";[0,0,0,5,0,0,0,0,0,0,0]
"[ ""Był"", ""uczniem"", ""Ferenca"", ""Liszta"", ""."" ]";[0,0,1,2,0]
"[ ""Pełnił"", ""kierownicze"", ""funkcje"", ""w"", ""regionalnych"", ""strukturach"", ""Polskiego"", ""Stronnictwa"", ""Ludowego"", ""."" ]";[0,0,0,0,0,0,3,4,4,0]
"[ ""Biblioteka"", ""Laurenziana"", "","", ""Plut"", ""."" ]";[3,4,0,0,0]
"[ ""Baia"", ""Sprie"", "","", ""Rumunia"" ]";[5,6,0,5]
"[ ""Urodził"", ""się"", ""w"", ""Lancaster"", ""w"", ""stanie"", ""Pensylwania"", ""."" ]";[0,0,0,5,0,0,5,0]
"[ ""Gianluigi"", ""Buffon"", ""'"", ""''"", ""("", ""C"", "")"", ""'"", ""''"" ]";[1,2,0,0,0,0,0,0,0]
"[ ""Rekordowo"", ""długo"", "","", ""bo"", ""przez"", ""37"", ""lat"", "","", ""członkiem"", ""jej"", ""był"", ""Witold"", ""Lutosławski"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,1,2,0]
"[ ""Galicyjska"", ""Socjalistyczna"", ""Republika"", ""Rad"" ]";[3,4,4,4]
"[ ""'"", ""''"", ""Włochy"", ""''"", ""'"" ]";[0,0,5,0,0]
"[ ""Jan"", ""Daniłowicz"", ""("", ""wojewoda"", ""ruski"", "")"", ""("", ""zm"", ""."" ]";[1,2,0,0,0,0,0,0,0]
"[ ""Binghamton"", ""Senators"", ""("", ""2006-2007"", "")"" ]";[3,4,0,0,0]
"[ ""Występuje"", ""naturalnie"", ""w"", ""klimacie"", ""tropikalnym"", ""Afryki"", ""–"", ""w"", ""Kamerunie"", "","", ""Gwinei"", ""Równikowej"", "","", ""Gabonie"", ""oraz"", ""Kongo"", ""."" ]";[0,0,0,0,0,5,0,0,5,0,5,6,0,5,0,5,0]
"[ ""**"", ""Fanø"", ""55,78"", ""km²"", "";"", ""3"", ""251"", ""osób"" ]";[0,5,0,0,0,0,0,0]
"[ ""Sześć"", ""lat"", ""później"", ""przyczynił"", ""się"", ""do"", ""powołania"", ""Akcji"", ""Wyborczej"", ""Polaków"", ""na"", ""Litwie"", "","", ""której"", ""został"", ""przewodniczącym"", ""."" ]";[0,0,0,0,0,0,0,3,4,4,4,4,0,0,0,0,0]
"[ ""Był"", ""częstym"", ""gościem"", ""u"", ""carycy-wdowy"", "","", ""Marii"", ""Fiodorownej"", ""."" ]";[0,0,0,0,0,0,1,2,0]
"[ ""Tam"", ""rozegrał"", ""jedno"", ""spotkanie"", "","", ""z"", ""Demokratyczną"", ""Republiką"", ""Konga"", ""("", ""1:0"", "")"", ""."" ]";[0,0,0,0,0,0,3,4,4,0,0,0,0]
"[ ""Singel"", ""wydany"", ""został"", ""wyłącznie"", ""na"", ""terenie"", ""Niemiec"", ""i"", ""Estonii"", ""."" ]";[0,0,0,0,0,0,5,0,5,0]
"[ ""Obcą"", ""istotę"", "","", ""która"", ""porwała"", ""jej"", ""postać"", ""na"", ""albumie"", ""Into"", ""the"", ""Electric"", ""Castle"", ""''"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""'"", ""''"", ""Álvaro"", ""Bautista"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Swietłana"", ""Kuzniecowa"", ""Arantxa"", ""Sánchez"", ""Vicario"" ]";[1,2,1,2,2]
"[ ""Darryl"", ""O’Young"", ""Alex"", ""MacDowall"", ""Fernando"", ""Rees"" ]";[1,2,1,2,1,2]
"[ ""Portal"", ""Game"", ""Informer"", ""ocenił"", ""grę"", ""jako"", ""przeciętną"", ""."" ]";[0,3,4,0,0,0,0,0]
"[ ""'"", ""''"", ""Richie"", ""Ginther"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Filip"", ""Modelski"", "")"", "","", ""Tomasz"", ""Jodłowiec"", "","", ""Sebastian"", ""Mila"", "","", ""Waldemar"", ""Sobota"", ""("", ""66"", ""."" ]";[1,2,0,0,1,2,0,1,2,0,1,2,0,0,0]
"[ ""'"", ""''"", ""Bradley"", ""Smith"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""PATRZ"", ""Mechtylda"", ""z"", ""Hackeborn"" ]";[0,1,2,2]
"[ ""Główny"", ""udziałowiec"", ""koncernu"", ""L’Oréal"", ""."" ]";[0,0,0,3,0]
"[ ""border]]"", ""Niemcy"", ""na"", ""koniu"", ""''Asbach"", ""''"" ]";[0,5,0,0,0,0]
"[ ""Hrabstwo"", ""Crowley"", ""("", ""wschód"", "")"" ]";[5,6,0,0,0]
"[ ""Wychowanek"", ""KS"", ""Stal"", ""Gorzów"", ""."" ]";[0,3,4,4,0]
"[ ""Kaiji"", ""Kawaguchi"", ""("", ""かわぐちかいじ"", "")"" ]";[1,2,0,0,0]
"[ ""Tereny"", ""te"", ""znajdują"", ""się"", ""w"", ""gminie"", ""Tczew"", "","", ""w"", ""powiecie"", ""tczewskim"", "","", ""w"", ""województwie"", ""pomorskim"", ""."" ]";[0,0,0,0,0,5,6,0,5,6,0,0,5,6,0]
"[ ""Pokonał"", ""Alphę"", ""Condé"", "","", ""który"", ""uzyskał"", ""18,25"", ""%"", ""głosów"", ""."" ]";[0,1,2,0,0,0,0,0,0,0]
"[ ""89"", ""/"", ""96]]"", ""("", ""Szwajcaria"", "")"" ]";[0,0,0,0,5,0]
"[ ""'"", ""''"", ""Mats"", ""Wilander"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Lillehammer"", ""IK"", ""("", ""2007-2009"", "")"" ]";[3,4,0,0,0]
"[ ""1:0"", ""Sergio"", ""Santana"", ""4"", "","", ""2:0"", ""Jared"", ""Borgetti"", ""37"" ]";[0,1,2,0,0,0,1,2,0]
"[ ""Kościół"", ""Luterański"", ""Synodu"", ""Missouri"", ""("", ""LCMS"", "")"" ]";[3,4,4,4,0,3,0]
"[ ""Lelechowskiej"", ""5"", ""w"", ""Warszawie"", ""."" ]";[0,0,0,5,0]
"[ ""Los"", ""Angeles"", ""Kings"", ""("", ""2016-"", "")"" ]";[3,4,4,0,0,0]
"[ ""Marianka"", ""("", ""powiat"", ""piaseczyński"", "")"" ]";[5,0,5,6,0]
"[ ""Sinivie"", ""Boltic"", ""''"", ""'W"", ""''"", ""'"", ""3"", ""–"", ""1"" ]";[1,2,0,0,0,0,0,0,0]
"[ ""PATRZ"", ""Dżarasz"", ""("", ""Palestyna"", "")"" ]";[0,5,0,5,0]
"[ ""Podczas"", ""swojej"", ""kariery"", ""występował"", ""on"", ""jedynie"", ""w"", ""klubach"", ""amatorskich"", ""grających"", ""w"", ""regionalnych"", ""ligach"", ""włoskich"", ""oraz"", ""w"", ""Campionato"", ""Sammarinese"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0]
"[ ""Uładzimier"", ""Makouski"", ""("", ""Dynama"", ""Mińsk"", "")"" ]";[1,2,0,3,4,0]
"[ ""Jądro"", ""("", ""algebra"", "")"" ]";[0,0,0,0]
"[ ""''Tożsamość"", ""''"", "","", ""Muzeum"", ""Architektury"", ""we"", ""Wrocławiu"", "";"" ]";[0,0,0,3,4,4,4,4,0]
"[ ""BBH"", ""-"", ""Barth"", "","", ""Niemcy"" ]";[0,0,5,0,5]
"[ ""PATRZ"", ""Behind"", ""the"", ""Wheel"" ]";[0,0,0,0]
"[ ""W"", ""1"", ""/"", ""8"", ""rozgrywek"", ""klub"", ""okazał"", ""się"", ""gorszy"", ""od"", ""Hamburgera"", ""SV"", ""i"", ""odpadł"", ""z"", ""dalszej"", ""rywalizacji"", "","", ""tracąc"", ""łącznie"", ""8"", ""bramek"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0]
"[ ""Znajdowały"", ""się"", ""w"", ""nich"", ""również"", ""linie"", ""produkcyjne"", ""części"", ""do"", ""samolotów"", ""firmy"", ""Plessey"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,3,0]
"[ ""Prokonsul"", ""("", ""małpa"", "")"" ]";[0,0,0,0]
